'sample interval',PCG
15958,-6000
15959,200
15960,6400
15961,9000
15962,8800
15963,8600
15964,10000
15965,9800
15966,5200
15967,-1200
15968,-6600
15969,-9400
15970,-10600
15971,-10000
15972,-6600
15973,-2600
15974,200
15975,1800
15976,2400
15977,2200
15978,800
15979,-800
15980,-800
15981,1000
15982,600
15983,-200
15984,1200
15985,3600
15986,3600
15987,2400
15988,1600
15989,0
15990,-3200
15991,-4800
15992,-2800
15993,200
15994,0
15995,-1400
15996,600
15997,4200
15998,3600
15999,1200
16000,1200
16001,2600
16002,3000
16003,200
16004,-2400
16005,-4000
16006,-4600
16007,-4200
16008,-3800
16009,-3000
16010,-3000
16011,-2600
16012,-1000
16013,-200
16014,1600
16015,4000
16016,5000
16017,4200
16018,3400
16019,4000
16020,4800
16021,3600
16022,600
16023,-2200
16024,-4400
16025,-6200
16026,-6400
16027,-6600
16028,-7200
16029,-6000
16030,-2800
16031,2800
16032,5400
16033,5800
16034,5200
16035,4400
16036,3200
16037,2800
16038,2000
16039,1400
16040,1600
16041,1000
16042,0
16043,-2000
16044,-4000
16045,-4600
16046,-4000
16047,-3800
16048,-4000
16049,-3800
16050,-2000
16051,-400
16052,400
16053,1400
16054,2200
16055,2400
16056,2400
16057,2200
16058,1600
16059,1400
16060,1400
16061,1000
16062,200
16063,-1600
16064,-2800
16065,-4200
16066,-5400
16067,-5000
16068,-3400
16069,400
16070,4000
16071,4600
16072,2000
16073,-1200
16074,-1800
16075,200
16076,2200
16077,2600
16078,400
16079,-2000
16080,-4000
16081,-5400
16082,-4800
16083,-1400
16084,2800
16085,5400
16086,5600
16087,4800
16088,2600
16089,800
16090,0
16091,0
16092,400
16093,200
16094,-1200
16095,-1600
16096,-2000
16097,-3000
16098,-4400
16099,-6000
16100,-6400
16101,-6400
16102,-4200
16103,2000
16104,5400
16105,6400
16106,6200
16107,6000
16108,7400
16109,9400
16110,7800
16111,2800
16112,-5000
16113,-10600
16114,-12000
16115,-11000
16116,-8200
16117,-5000
16118,-1400
16119,2200
16120,4200
16121,4600
16122,3400
16123,600
16124,-1600
16125,-3200
16126,-3800
16127,-2600
16128,-1000
16129,600
16130,1400
16131,1400
16132,2200
16133,2000
16134,0
16135,-1600
16136,-200
16137,3400
16138,4000
16139,2600
16140,2000
16141,2200
16142,2200
16143,1200
16144,-400
16145,-800
16146,-1600
16147,-2000
16148,-2000
16149,-1200
16150,-400
16151,-200
16152,-600
16153,-1400
16154,-1600
16155,-2200
16156,-4800
16157,-6400
16158,-5000
16159,-1800
16160,-400
16161,-600
16162,1000
16163,3800
16164,6000
16165,6600
16166,5600
16167,3800
16168,2200
16169,-400
16170,-3200
16171,-4000
16172,-2800
16173,-2400
16174,-3600
16175,-4400
16176,-3800
16177,-2200
16178,-400
16179,1000
16180,1000
16181,800
16182,1800
16183,2200
16184,1600
16185,1800
16186,2400
16187,2600
16188,600
16189,-1000
16190,-2200
16191,-4200
16192,-5400
16193,-4000
16194,-1600
16195,0
16196,-200
16197,200
16198,1400
16199,2800
16200,5400
16201,7000
16202,5000
16203,600
16204,-1200
16205,0
16206,600
16207,-1200
16208,-3600
16209,-4800
16210,-5200
16211,-6200
16212,-7000
16213,-5400
16214,-1200
16215,2400
16216,2800
16217,1000
16218,-1000
16219,400
16220,5600
16221,8800
16222,5800
16223,400
16224,-2600
16225,-2800
16226,-1600
16227,-600
16228,800
16229,3200
16230,4800
16231,3600
16232,-200
16233,-3600
16234,-5000
16235,-3600
16236,-1400
16237,1200
16238,3200
16239,2600
16240,400
16241,-2000
16242,-4200
16243,-6400
16244,-9000
16245,-9200
16246,-6600
16247,-3200
16248,-600
16249,4800
16250,9200
16251,12800
16252,15600
16253,16200
16254,10200
16255,-1600
16256,-9000
16257,-10800
16258,-10600
16259,-9200
16260,-6600
16261,-2800
16262,200
16263,-1200
16264,-2800
16265,-2200
16266,600
16267,1200
16268,-800
16269,-2400
16270,-1800
16271,2000
16272,4200
16273,4200
16274,2800
16275,2200
16276,3000
16277,2600
16278,1600
16279,400
16280,1000
16281,1600
16282,1400
16283,-600
16284,-1800
16285,400
16286,2600
16287,2000
16288,-1200
16289,-2200
16290,-1400
16291,-1200
16292,-1400
16293,-2400
16294,-2200
16295,-3000
16296,-3200
16297,-2400
16298,-1200
16299,600
16300,400
16301,-2800
16302,-5800
16303,-3800
16304,800
16305,3600
16306,3200
16307,1000
16308,-400
16309,-200
16310,3600
16311,6600
16312,5200
16313,600
16314,-1400
16315,-2000
16316,-3000
16317,-2400
16318,-400
16319,-600
16320,-2200
16321,-2600
16322,-2000
16323,-2400
16324,-3000
16325,-2000
16326,400
16327,2800
16328,2600
16329,600
16330,200
16331,2000
16332,3200
16333,1200
16334,-1800
16335,-3000
16336,-2200
16337,-200
16338,1600
16339,1600
16340,800
16341,1400
16342,1400
16343,1600
16344,2000
16345,3000
16346,2800
16347,1400
16348,600
16349,2000
16350,1200
16351,-600
16352,-2800
16353,-4400
16354,-6600
16355,-7200
16356,-5600
16357,-3200
16358,-400
16359,400
16360,-1000
16361,-1800
16362,-1200
16363,-400
16364,400
16365,2400
16366,4200
16367,4400
16368,2600
16369,1800
16370,600
16371,-3400
16372,-6200
16373,-2600
16374,3600
16375,6400
16376,4200
16377,600
16378,-2400
16379,-6200
16380,-5800
16381,-600
16382,4400
16383,7200
16384,5000
16385,0
16386,-3800
16387,-5400
16388,-5200
16389,-5000
16390,-6400
16391,-11400
16392,-11600
16393,-1800
16394,10400
16395,15000
16396,15400
16397,13000
16398,11400
16399,7000
16400,-3200
16401,-9800
16402,-11600
16403,-12800
16404,-12200
16405,-6400
16406,1200
16407,5600
16408,4400
16409,2600
16410,3000
16411,2800
16412,1800
16413,-800
16414,-2200
16415,-1000
16416,0
16417,200
16418,-800
16419,600
16420,3400
16421,4200
16422,-400
16423,-5200
16424,-3800
16425,-400
16426,1000
16427,2200
16428,4800
16429,4800
16430,-1400
16431,-9600
16432,-10600
16433,-2000
16434,9800
16435,13000
16436,3800
16437,-6800
16438,-10600
16439,-4800
16440,4600
16441,6600
16442,-600
16443,-4200
16444,-4800
16445,-5000
16446,-5800
16447,-5600
16448,-5000
16449,-2000
16450,3600
16451,6800
16452,5200
16453,3200
16454,2800
16455,3600
16456,3000
16457,1400
16458,800
16459,1400
16460,800
16461,-1000
16462,-2800
16463,-3000
16464,-1000
16465,-800
16466,0
16467,600
16468,800
16469,800
16470,-800
16471,-400
16472,-1000
16473,-1400
16474,-1400
16475,-1400
16476,-1200
16477,-1200
16478,-1200
16479,-600
16480,-600
16481,600
16482,1600
16483,1600
16484,1400
16485,800
16486,600
16487,-400
16488,-1400
16489,-1200
16490,-600
16491,600
16492,-200
16493,-2200
16494,-3000
16495,-2800
16496,-1200
16497,200
16498,400
16499,-2000
16500,-4200
16501,-3600
16502,800
16503,5400
16504,6000
16505,3000
16506,-1200
16507,-2800
16508,-800
16509,2800
16510,4200
16511,1800
16512,-1000
16513,-2600
16514,-2800
16515,-800
16516,1400
16517,2200
16518,2400
16519,1800
16520,1000
16521,0
16522,-400
16523,-400
16524,200
16525,800
16526,1600
16527,2600
16528,1800
16529,200
16530,-2200
16531,-4000
16532,-5200
16533,-6000
16534,-6600
16535,-6400
16536,-4400
16537,0
16538,5000
16539,8000
16540,8200
16541,7000
16542,2200
16543,-3400
16544,-5800
16545,-6600
16546,-6200
16547,-5600
16548,-4600
16549,-2800
16550,-400
16551,2000
16552,3400
16553,4600
16554,4600
16555,3600
16556,1600
16557,-200
16558,-1400
16559,-1600
16560,-800
16561,0
16562,800
16563,1800
16564,2800
16565,3200
16566,2800
16567,-200
16568,-3400
16569,-3600
16570,-2000
16571,-1200
16572,-1800
16573,-1600
16574,200
16575,1600
16576,1000
16577,-600
16578,-1000
16579,-800
16580,0
16581,800
16582,1400
16583,2200
16584,2600
16585,1800
16586,-200
16587,-2600
16588,-4200
16589,-4400
16590,-3600
16591,-2800
16592,-2000
16593,-800
16594,800
16595,2200
16596,3000
16597,4000
16598,3800
16599,2200
16600,800
16601,400
16602,600
16603,-200
16604,-2000
16605,-3400
16606,-2000
16607,-200
16608,-800
16609,-3400
16610,-5400
16611,-4600
16612,-2600
16613,-400
16614,1600
16615,3200
16616,3800
16617,4000
16618,4200
16619,3800
16620,2200
16621,-1200
16622,-3200
16623,-2600
16624,-1000
16625,0
16626,-800
16627,-1200
16628,-1200
16629,-1800
16630,-2200
16631,-1400
16632,200
16633,1200
16634,1600
16635,2600
16636,3000
16637,2200
16638,1400
16639,1800
16640,1000
16641,-1400
16642,-4800
16643,-8800
16644,-10400
16645,-8400
16646,-1400
16647,6000
16648,7200
16649,4800
16650,3800
16651,4600
16652,5800
16653,5000
16654,1200
16655,-3800
16656,-5400
16657,-5000
16658,-3600
16659,-3400
16660,-4000
16661,-3400
16662,-1600
16663,2200
16664,5400
16665,5800
16666,3400
16667,-200
16668,-1400
16669,200
16670,2000
16671,2600
16672,1000
16673,-2400
16674,-5000
16675,-5800
16676,-5400
16677,-4800
16678,-5400
16679,-5200
16680,-1600
16681,5000
16682,8800
16683,9800
16684,10400
16685,10200
16686,7400
16687,2200
16688,-4800
16689,-10000
16690,-11400
16691,-10000
16692,-5800
16693,-1800
16694,1200
16695,2600
16696,3000
16697,3600
16698,3200
16699,2000
16700,400
16701,-1800
16702,-3200
16703,-4000
16704,-3000
16705,-2800
16706,-2200
16707,-1000
16708,0
16709,2200
16710,2400
16711,600
16712,200
16713,3200
16714,6400
16715,4800
16716,1000
16717,200
16718,1000
16719,0
16720,-3200
16721,-5200
16722,-4600
16723,-3000
16724,-1000
16725,400
16726,1200
16727,2400
16728,2200
16729,1400
16730,-400
16731,-3000
16732,-4400
16733,-5000
16734,-3600
16735,-1800
16736,-1000
16737,400
16738,1200
16739,3800
16740,5000
16741,5400
16742,5600
16743,4400
16744,2800
16745,1400
16746,-600
16747,-2200
16748,-4600
16749,-5800
16750,-6000
16751,-6000
16752,-5800
16753,-5200
16754,-4200
16755,-2200
16756,-800
16757,1000
16758,3400
16759,6000
16760,6000
16761,4600
16762,3000
16763,3000
16764,4200
16765,3400
16766,400
16767,-4000
16768,-5400
16769,-3400
16770,-1000
16771,-1200
16772,-1600
16773,-1000
16774,0
16775,-400
16776,200
16777,1400
16778,2800
16779,3600
16780,3600
16781,2200
16782,400
16783,-1600
16784,-2400
16785,-2800
16786,-3600
16787,-5400
16788,-6200
16789,-4800
16790,-600
16791,2400
16792,1600
16793,-2000
16794,-4000
16795,-2800
16796,1400
16797,5200
16798,4000
16799,600
16800,-1400
16801,-1000
16802,200
16803,1000
16804,2000
16805,3800
16806,5200
16807,3800
16808,600
16809,-2200
16810,-2600
16811,-1600
16812,-1200
16813,-1000
16814,0
16815,1800
16816,3000
16817,1400
16818,-2600
16819,-5600
16820,-6200
16821,-5200
16822,-6200
16823,-7600
16824,-6000
16825,2000
16826,9000
16827,11200
16828,12200
16829,11800
16830,9000
16831,2200
16832,-6200
16833,-10800
16834,-11400
16835,-8800
16836,-6000
16837,-4000
16838,-2000
16839,1000
16840,3600
16841,4200
16842,3600
16843,2200
16844,800
16845,-400
16846,-1200
16847,-1000
16848,200
16849,1200
16850,1200
16851,1200
16852,800
16853,800
16854,0
16855,-2400
16856,-4200
16857,-3200
16858,-200
16859,1200
16860,200
16861,200
16862,2000
16863,3200
16864,2800
16865,1000
16866,-200
16867,600
16868,1000
16869,0
16870,-2400
16871,-2400
16872,-600
16873,200
16874,-1000
16875,-2800
16876,-3400
16877,-3200
16878,-3000
16879,-2400
16880,-1000
16881,600
16882,2600
16883,5400
16884,6200
16885,3800
16886,1600
16887,1000
16888,600
16889,400
16890,-400
16891,-2200
16892,-3600
16893,-2800
16894,-800
16895,-800
16896,-2600
16897,-3400
16898,-2600
16899,-1600
16900,-1400
16901,-1800
16902,-600
16903,1600
16904,2000
16905,200
16906,200
16907,1800
16908,2800
16909,2600
16910,1600
16911,0
16912,-1600
16913,-2800
16914,-3800
16915,-3600
16916,-2400
16917,200
16918,2600
16919,3600
16920,4000
16921,4800
16922,6000
16923,6400
16924,4200
16925,1000
16926,-1200
16927,-2400
16928,-5000
16929,-7200
16930,-8400
16931,-9600
16932,-9400
16933,-4200
16934,2000
16935,3600
16936,1600
16937,200
16938,-1000
16939,-1000
16940,2600
16941,6400
16942,5200
16943,1400
16944,400
16945,2400
16946,2600
16947,200
16948,-1000
16949,-600
16950,200
16951,-400
16952,-2200
16953,-2400
16954,-600
16955,800
16956,1000
16957,1600
16958,1200
16959,200
16960,-200
16961,-1600
16962,-4600
16963,-6800
16964,-6200
16965,-4400
16966,-3400
16967,-3200
16968,200
16969,5200
16970,8400
16971,11800
16972,14400
16973,10600
16974,2400
16975,-5000
16976,-9600
16977,-11400
16978,-11400
16979,-8600
16980,-1800
16981,3400
16982,3600
16983,400
16984,-1800
16985,-1400
16986,-200
16987,2000
16988,2400
16989,-600
16990,-3800
16991,-4400
16992,-2000
16993,200
16994,1600
16995,4600
16996,7600
16997,8800
16998,5600
16999,400
17000,-5000
17001,-7200
17002,-4800
17003,0
17004,2400
17005,2600
17006,2200
17007,1800
17008,1000
17009,400
17010,0
17011,-600
17012,-1800
17013,-2800
17014,-1400
17015,-400
17016,-1000
17017,-2600
17018,-2600
17019,-1600
17020,-2000
17021,-4400
17022,-5400
17023,-2200
17024,1600
17025,2400
17026,3000
17027,4600
17028,5400
17029,4600
17030,2800
17031,800
17032,-400
17033,-400
17034,0
17035,-400
17036,-1600
17037,-2000
17038,-2000
17039,-2800
17040,-3800
17041,-3200
17042,-1000
17043,800
17044,2000
17045,2200
17046,1600
17047,0
17048,-1200
17049,-1200
17050,0
17051,1200
17052,600
17053,-1600
17054,-2000
17055,-1000
17056,-200
17057,-400
17058,200
17059,1200
17060,1600
17061,800
17062,-1000
17063,-1800
17064,-1400
17065,-800
17066,200
17067,800
17068,-400
17069,-1000
17070,-600
17071,200
17072,400
17073,0
17074,-400
17075,-1200
17076,-2000
17077,-1400
17078,0
17079,1200
17080,3600
17081,5400
17082,3400
17083,-1400
17084,-5200
17085,-4200
17086,-200
17087,2400
17088,800
17089,-1200
17090,-2600
17091,-4200
17092,-4800
17093,-3600
17094,200
17095,3000
17096,2200
17097,-200
17098,-1600
17099,-1000
17100,800
17101,2400
17102,3400
17103,4400
17104,6000
17105,6000
17106,3800
17107,800
17108,-3000
17109,-6600
17110,-9800
17111,-11600
17112,-11600
17113,-9600
17114,-800
17115,6600
17116,9200
17117,10000
17118,11000
17119,9600
17120,4600
17121,-2200
17122,-6200
17123,-7000
17124,-7400
17125,-7600
17126,-4800
17127,800
17128,4800
17129,5600
17130,4600
17131,2800
17132,-200
17133,-4000
17134,-7200
17135,-7800
17136,-4600
17137,400
17138,2600
17139,1200
17140,400
17141,1600
17142,4000
17143,5400
17144,3000
17145,-1600
17146,-4200
17147,-1800
17148,1600
17149,1600
17150,0
17151,800
17152,3200
17153,3000
17154,0
17155,-2200
17156,-2200
17157,-1800
17158,-2600
17159,-3200
17160,-1400
17161,1000
17162,1400
17163,-400
17164,-2600
17165,-2200
17166,-1600
17167,-3000
17168,-4400
17169,-3200
17170,-1000
17171,-1200
17172,-2400
17173,-600
17174,4000
17175,8200
17176,10800
17177,9000
17178,3800
17179,-2000
17180,-6000
17181,-5600
17182,-1800
17183,-200
17184,-1000
17185,-1400
17186,-2000
17187,-3200
17188,-2800
17189,-200
17190,2600
17191,2800
17192,600
17193,-600
17194,-1400
17195,-3400
17196,-4200
17197,-600
17198,3400
17199,2200
17200,-1600
17201,-2400
17202,400
17203,2000
17204,800
17205,1000
17206,3200
17207,4000
17208,1400
17209,-1400
17210,-3200
17211,-3200
17212,-2800
17213,-1600
17214,600
17215,0
17216,-1800
17217,-2600
17218,-1000
17219,600
17220,400
17221,-1200
17222,-3000
17223,-2400
17224,2000
17225,4600
17226,4200
17227,1800
17228,-1000
17229,-2200
17230,600
17231,4400
17232,3800
17233,-1000
17234,-5400
17235,-6200
17236,-4800
17237,-1000
17238,2200
17239,4000
17240,4600
17241,4600
17242,2800
17243,-1400
17244,-3600
17245,-2000
17246,600
17247,600
17248,-1000
17249,-1200
17250,1200
17251,1400
17252,-2000
17253,-7200
17254,-9800
17255,-8400
17256,-5800
17257,-3400
17258,3400
17259,7600
17260,9000
17261,7800
17262,7000
17263,8800
17264,11000
17265,8600
17266,400
17267,-8600
17268,-11800
17269,-10400
17270,-6800
17271,-4200
17272,-2600
17273,-1400
17274,-1000
17275,-600
17276,-1000
17277,-1200
17278,-1400
17279,-1800
17280,-2800
17281,-5200
17282,-5400
17283,-1600
17284,3200
17285,6000
17286,6600
17287,8400
17288,10200
17289,7400
17290,1800
17291,-1800
17292,-400
17293,1000
17294,-400
17295,-2600
17296,-2600
17297,-2400
17298,-3600
17299,-4600
17300,-4200
17301,-2600
17302,-800
17303,1000
17304,2400
17305,3000
17306,3400
17307,3000
17308,200
17309,-3200
17310,-4200
17311,-2800
17312,200
17313,600
17314,-1600
17315,-3400
17316,-2000
17317,600
17318,1200
17319,600
17320,400
17321,2200
17322,4000
17323,2600
17324,-1000
17325,-3800
17326,-3000
17327,-1400
17328,-1000
17329,-600
17330,400
17331,0
17332,-2000
17333,-2800
17334,-1200
17335,1400
17336,1800
17337,600
17338,200
17339,400
17340,1800
17341,1800
17342,1800
17343,1800
17344,1400
17345,600
17346,-400
17347,-1200
17348,-1800
17349,-1000
17350,-200
17351,-400
17352,-1800
17353,-2600
17354,-3400
17355,-4000
17356,-2800
17357,-400
17358,2600
17359,4000
17360,4400
17361,4200
17362,3800
17363,4000
17364,3000
17365,-800
17366,-6400
17367,-10400
17368,-9800
17369,-4800
17370,1400
17371,4400
17372,3400
17373,1200
17374,-400
17375,800
17376,4400
17377,5400
17378,2600
17379,-1000
17380,-4000
17381,-6000
17382,-5600
17383,-3200
17384,-200
17385,1800
17386,2200
17387,1800
17388,2600
17389,3400
17390,2400
17391,200
17392,-600
17393,1200
17394,1600
17395,-400
17396,-200
17397,600
17398,-5000
17399,-12400
17400,-12000
17401,-5200
17402,-400
17403,0
17404,3400
17405,7200
17406,8600
17407,10000
17408,12200
17409,11200
17410,7600
17411,-600
17412,-9000
17413,-11800
17414,-12400
17415,-10600
17416,-7800
17417,-4600
17418,-1000
17419,1600
17420,3200
17421,5200
17422,5400
17423,2400
17424,-1000
17425,-2800
17426,-4400
17427,-5000
17428,-2600
17429,2200
17430,5000
17431,2400
17432,200
17433,1400
17434,3200
17435,1400
17436,-1400
17437,-600
17438,2400
17439,3200
17440,1400
17441,600
17442,1200
17443,2000
17444,1000
17445,-1200
17446,-3400
17447,-3400
17448,-1200
17449,200
17450,-200
17451,-1000
17452,-1200
17453,-4000
17454,-6400
17455,-4200
17456,400
17457,2600
17458,1800
17459,-400
17460,-2200
17461,-4200
17462,-600
17463,6200
17464,4600
17465,-2600
17466,-4400
17467,1200
17468,8400
17469,8600
17470,2600
17471,-2800
17472,-4000
17473,-3400
17474,-2400
17475,-3000
17476,-2000
17477,1800
17478,3800
17479,1000
17480,-3600
17481,-5200
17482,-3800
17483,-2000
17484,-1200
17485,800
17486,3000
17487,3800
17488,2400
17489,200
17490,-1000
17491,-800
17492,-200
17493,800
17494,2800
17495,3600
17496,2000
17497,-1000
17498,-3400
17499,-4800
17500,-4200
17501,-600
17502,3800
17503,2800
17504,-2000
17505,-2600
17506,200
17507,2200
17508,4400
17509,4200
17510,-1200
17511,-8400
17512,-11200
17513,-5600
17514,2200
17515,7200
17516,6600
17517,3000
17518,600
17519,0
17520,600
17521,600
17522,-200
17523,-1000
17524,-2200
17525,-4000
17526,-6200
17527,-5800
17528,-2600
17529,3200
17530,6200
17531,4600
17532,1800
17533,0
17534,-1800
17535,-1600
17536,1400
17537,5400
17538,6400
17539,3200
17540,-1400
17541,-4800
17542,-5400
17543,-4200
17544,-4800
17545,-7800
17546,-9600
17547,-7400
17548,-400
17549,5800
17550,8000
17551,8400
17552,9200
17553,12200
17554,14000
17555,10200
17556,-200
17557,-9600
17558,-13200
17559,-14400
17560,-11800
17561,-5400
17562,-400
17563,1800
17564,1200
17565,-600
17566,-1600
17567,-1000
17568,600
17569,3400
17570,5600
17571,5000
17572,800
17573,-2000
17574,-800
17575,1000
17576,-200
17577,-1200
17578,-600
17579,-1400
17580,-4400
17581,-6600
17582,-3000
17583,3600
17584,6400
17585,4600
17586,2800
17587,3600
17588,5800
17589,5000
17590,-600
17591,-5800
17592,-4400
17593,1800
17594,3200
17595,-2400
17596,-6800
17597,-5600
17598,-2000
17599,0
17600,-1200
17601,-2000
17602,-800
17603,200
17604,-600
17605,-2200
17606,-2000
17607,1400
17608,5200
17609,4400
17610,400
17611,-1000
17612,600
17613,1200
17614,0
17615,-1200
17616,200
17617,3000
17618,3600
17619,0
17620,-3600
17621,-4400
17622,-4800
17623,-4800
17624,-2600
17625,-200
17626,800
17627,1200
17628,1000
17629,1200
17630,2600
17631,2800
17632,-200
17633,-2200
17634,-1400
17635,1600
17636,3600
17637,2200
17638,-800
17639,-1600
17640,400
17641,1800
17642,-400
17643,-1800
17644,-1400
17645,-1200
17646,400
17647,3200
17648,3200
17649,-1000
17650,-3600
17651,-2400
17652,-400
17653,-200
17654,-1200
17655,-2600
17656,-4000
17657,-5200
17658,-4400
17659,-400
17660,5200
17661,7000
17662,3000
17663,-2400
17664,-4200
17665,-600
17666,4400
17667,4200
17668,400
17669,-1200
17670,0
17671,600
17672,-800
17673,-2200
17674,-1000
17675,2000
17676,3400
17677,2600
17678,800
17679,-1800
17680,-3600
17681,-3400
17682,-1400
17683,400
17684,1400
17685,2400
17686,1800
17687,-1000
17688,-3600
17689,-6400
17690,-8400
17691,-7200
17692,-3400
17693,200
17694,4800
17695,7600
17696,8800
17697,10000
17698,11400
17699,11000
17700,7200
17701,-3800
17702,-10800
17703,-12200
17704,-11400
17705,-9400
17706,-7000
17707,-4200
17708,-200
17709,4000
17710,6200
17711,4600
17712,1800
17713,-200
17714,-800
17715,-1600
17716,-3600
17717,-5800
17718,-4600
17719,-1600
17720,600
17721,1800
17722,3400
17723,5800
17724,7000
17725,5000
17726,3000
17727,3000
17728,3200
17729,800
17730,-3200
17731,-5000
17732,-4000
17733,-3200
17734,-3400
17735,-2000
17736,200
17737,2400
17738,4000
17739,4400
17740,3600
17741,2000
17742,-400
17743,-3200
17744,-6200
17745,-7800
17746,-6800
17747,-4800
17748,-2600
17749,-1000
17750,1200
17751,3600
17752,5000
17753,5400
17754,5400
17755,4800
17756,2600
17757,400
17758,-1400
17759,-2200
17760,-3000
17761,-3600
17762,-3400
17763,-3000
17764,-2000
17765,-1200
17766,0
17767,1200
17768,200
17769,-1200
17770,-600
17771,2200
17772,4200
17773,3600
17774,1800
17775,200
17776,-200
17777,-200
17778,-1400
17779,-2800
17780,-2200
17781,400
17782,2000
17783,2000
17784,400
17785,-1400
17786,-1800
17787,-1000
17788,-800
17789,-1000
17790,-200
17791,1200
17792,1200
17793,-600
17794,-2800
17795,-3000
17796,-1200
17797,1200
17798,1200
17799,-200
17800,-1400
17801,-1200
17802,-1200
17803,-2600
17804,-4000
17805,-2000
17806,2600
17807,5600
17808,3800
17809,-800
17810,-3200
17811,-1800
17812,1400
17813,3000
17814,1200
17815,-800
17816,-1400
17817,-1000
17818,-800
17819,-200
17820,2200
17821,4000
17822,3000
17823,400
17824,-2400
17825,-3000
17826,-2200
17827,-800
17828,1000
17829,3400
17830,4600
17831,2800
17832,0
17833,-2200
17834,-3400
17835,-5000
17836,-7000
17837,-8600
17838,-9000
17839,-7200
17840,-2800
17841,5000
17842,9400
17843,11200
17844,12000
17845,11600
17846,9000
17847,3400
17848,-4600
17849,-9400
17850,-11400
17851,-11000
17852,-7000
17853,-1000
17854,2200
17855,3000
17856,2600
17857,800
17858,-1400
17859,-2000
17860,-1600
17861,-1400
17862,-1200
17863,-200
17864,0
17865,-200
17866,800
17867,1600
17868,1400
17869,2200
17870,3800
17871,2200
17872,-1800
17873,-3600
17874,0
17875,3000
17876,1400
17877,400
17878,2000
17879,3200
17880,2000
17881,-400
17882,-1000
17883,-800
17884,-1200
17885,-2200
17886,-1200
17887,600
17888,600
17889,-1600
17890,-3600
17891,-4800
17892,-5600
17893,-5400
17894,-3800
17895,-1400
17896,0
17897,800
17898,1200
17899,1200
17900,600
17901,1200
17902,3400
17903,4800
17904,4200
17905,1400
17906,-200
17907,0
17908,1800
17909,2600
17910,1600
17911,200
17912,-1400
17913,-2400
17914,-1800
17915,-400
17916,1000
17917,-400
17918,-4000
17919,-4200
17920,-1000
17921,1000
17922,800
17923,200
17924,-1800
17925,-3200
17926,-2000
17927,600
17928,2200
17929,2200
17930,1000
17931,-800
17932,-2000
17933,-1800
17934,-600
17935,-400
17936,0
17937,1400
17938,2400
17939,1600
17940,1000
17941,1800
17942,2200
17943,1400
17944,200
17945,-200
17946,-1600
17947,-4000
17948,-6000
17949,-6600
17950,-4800
17951,-1200
17952,2800
17953,4400
17954,3600
17955,800
17956,-2200
17957,-1800
17958,3200
17959,6200
17960,3600
17961,-1400
17962,-4600
17963,-3800
17964,-1200
17965,-200
17966,0
17967,600
17968,1800
17969,3200
17970,3400
17971,2000
17972,-200
17973,-800
17974,-1000
17975,-1800
17976,-1600
17977,-200
17978,-400
17979,-2600
17980,-4800
17981,-6600
17982,-6600
17983,-4200
17984,-1800
17985,-600
17986,3000
17987,7000
17988,9000
17989,9800
17990,10400
17991,9400
17992,5800
17993,-2800
17994,-9000
17995,-10800
17996,-10600
17997,-10400
17998,-7800
17999,-3400
18000,800
18001,3600
18002,5400
18003,5400
18004,2400
18005,-1400
18006,-3400
18007,-4000
18008,-4600
18009,-4600
18010,-2200
18011,2400
18012,5400
18013,6400
18014,6400
18015,6200
18016,5200
18017,2200
18018,-200
18019,200
18020,1200
18021,-400
18022,-4000
18023,-4200
18024,-1400
18025,-1400
18026,-4000
18027,-4200
18028,-400
18029,1200
18030,800
18031,0
18032,1000
18033,1600
18034,-200
18035,-2800
18036,-2600
18037,600
18038,800
18039,-2800
18040,-5000
18041,-3000
18042,-200
18043,-200
18044,1400
18045,4600
18046,5600
18047,2400
18048,-1000
18049,-800
18050,1000
18051,400
18052,-600
18053,400
18054,1200
18055,0
18056,-2600
18057,-4200
18058,-4000
18059,-2200
18060,400
18061,1400
18062,800
18063,-800
18064,-1000
18065,200
18066,1600
18067,600
18068,-1200
18069,-2000
18070,-1200
18071,0
18072,-400
18073,-600
18074,200
18075,1000
18076,600
18077,0
18078,600
18079,400
18080,-600
18081,-1800
18082,-1400
18083,-200
18084,200
18085,-200
18086,200
18087,1200
18088,800
18089,200
18090,1400
18091,2600
18092,1600
18093,-800
18094,-2800
18095,-3600
18096,-2800
18097,1000
18098,4000
18099,2800
18100,-2000
18101,-6000
18102,-5000
18103,1600
18104,6600
18105,4800
18106,-400
18107,-3400
18108,-4400
18109,-6200
18110,-6000
18111,-2600
18112,1400
18113,3600
18114,3800
18115,2800
18116,1000
18117,1200
18118,2200
18119,2600
18120,2400
18121,2800
18122,2200
18123,-200
18124,-3400
18125,-5800
18126,-7000
18127,-7400
18128,-7200
18129,-5800
18130,-2600
18131,3400
18132,6400
18133,6800
18134,6400
18135,7400
18136,8800
18137,7400
18138,3200
18139,-1000
18140,-5800
18141,-9400
18142,-11600
18143,-10600
18144,-7600
18145,-4000
18146,-1000
18147,2000
18148,4200
18149,5000
18150,4200
18151,3000
18152,1800
18153,0
18154,-1800
18155,-2200
18156,-1400
18157,400
18158,1400
18159,800
18160,200
18161,400
18162,-600
18163,-2000
18164,-1200
18165,2000
18166,2800
18167,1600
18168,1400
18169,3400
18170,3800
18171,1600
18172,-800
18173,-2200
18174,-3200
18175,-2800
18176,-1600
18177,-200
18178,200
18179,-2000
18180,-4400
